,payment_id,customer_id,staff_id,rental_id,amount,payment_date
10893,28396,557,2,6713,3.99,2007-04-12 11:56:02.996577
10894,28397,557,2,6823,4.99,2007-04-12 16:52:57.996577
10895,28398,557,2,6898,0.99,2007-04-12 20:07:30.996577
10896,28399,557,1,9336,0.99,2007-04-30 16:29:41.996577
10897,28400,557,1,9341,2.99,2007-04-30 16:36:24.996577
10898,28401,557,2,9366,1.99,2007-04-30 17:17:23.996577
10899,28402,557,2,9367,6.99,2007-04-30 17:18:24.996577
10900,28403,558,1,3731,9.99,2007-04-06 10:02:02.996577
10901,28404,558,1,3954,0.99,2007-04-06 20:26:10.996577
10902,28405,558,1,3990,3.99,2007-04-06 22:01:10.996577
10903,28406,558,1,4192,5.99,2007-04-07 09:25:32.996577
10904,28407,558,1,4932,2.99,2007-04-08 20:46:06.996577
10905,28408,558,2,5375,6.99,2007-04-09 17:21:21.996577
10906,28409,558,1,5492,3.99,2007-04-09 22:39:35.996577
10907,28410,558,2,6278,7.99,2007-04-11 14:48:28.996577
10908,28411,558,2,6479,9.99,2007-04-12 00:17:26.996577
10909,28412,558,2,6742,4.99,2007-04-12 12:53:57.996577
10910,28413,558,1,6757,0.99,2007-04-12 13:38:14.996577
10911,28414,558,1,7424,0.99,2007-04-27 15:42:45.996577
10912,28415,558,1,8523,2.99,2007-04-29 08:46:53.996577
10913,28416,558,1,8858,4.99,2007-04-29 22:13:01.996577
10914,28417,558,1,8889,2.99,2007-04-29 23:08:09.996577
10915,28418,559,1,3674,5.99,2007-04-06 07:31:39.996577
10916,28419,559,1,4120,4.99,2007-04-07 05:35:29.996577
10917,28420,559,1,4370,7.99,2007-04-07 18:34:02.996577
10918,28421,559,2,5396,1.99,2007-04-09 18:11:18.996577
10919,28422,559,1,6201,4.99,2007-04-11 10:46:33.996577
10920,28423,559,1,6915,2.99,2007-04-12 20:56:35.996577
10921,28424,559,1,7169,1.99,2007-04-27 06:20:05.996577
10922,28425,559,1,7680,1.99,2007-04-28 01:27:34.996577
10923,28426,559,1,8631,1.99,2007-04-29 12:36:32.996577
10924,28427,559,2,9134,0.99,2007-04-30 08:28:47.996577
10925,28428,559,1,9877,2.99,2007-04-30 12:10:23.996577
10926,28429,559,2,10146,2.99,2007-04-30 20:46:22.996577
10927,28430,560,1,3941,4.99,2007-04-06 19:49:03.996577
10928,28431,560,1,4298,2.99,2007-04-07 14:55:51.996577
10929,28432,560,2,4375,9.99,2007-04-07 18:48:55.996577
10930,28433,560,1,4453,0.99,2007-04-07 22:01:05.996577
10931,28434,560,2,5208,2.99,2007-04-09 09:45:22.996577
10932,28435,560,1,6410,4.99,2007-04-11 21:36:32.996577
10933,28436,560,1,6945,2.99,2007-04-26 22:03:55.996577
10934,28437,560,2,7202,4.99,2007-04-27 07:28:46.996577
10935,28438,560,1,7891,3.99,2007-04-28 09:12:22.996577
10936,28439,560,1,8753,2.99,2007-04-29 17:44:16.996577
10937,28440,560,2,8861,5.99,2007-04-29 22:15:55.996577
10938,28441,560,2,8906,4.99,2007-04-29 23:50:05.996577
10939,28442,560,1,9265,0.99,2007-04-30 13:23:51.996577
10940,28443,560,2,9895,5.99,2007-04-30 12:36:22.996577
10941,28444,561,2,6361,2.99,2007-04-11 19:37:40.996577
10942,28445,561,1,6435,0.99,2007-04-11 22:44:45.996577
10943,28446,561,1,6621,0.99,2007-04-12 07:25:56.996577
10944,28447,561,1,6843,4.99,2007-04-12 17:42:31.996577
10945,28448,561,1,7698,0.99,2007-04-28 02:12:40.996577
10946,28449,561,1,8504,10.99,2007-04-29 07:48:42.996577
10947,28450,561,2,9839,7.99,2007-04-30 10:49:42.996577
10948,28451,562,2,4732,5.99,2007-04-08 11:38:11.996577
10949,28452,562,1,4802,4.99,2007-04-08 15:23:43.996577
10950,28453,562,2,5360,0.99,2007-04-09 16:42:29.996577
10951,28454,562,2,6065,6.99,2007-04-11 02:54:17.996577
10952,28455,562,1,6607,8.99,2007-04-12 06:37:16.996577
10953,28456,562,2,7166,3.99,2007-04-27 06:05:22.996577
10954,28457,562,1,7430,2.99,2007-04-27 15:54:40.996577
10955,28458,562,2,7560,2.99,2007-04-27 20:48:43.996577
10956,28459,562,2,8132,0.99,2007-04-28 18:25:57.996577
10957,28460,563,1,4106,1.99,2007-04-07 05:02:01.996577
10958,28461,563,2,4436,0.99,2007-04-07 21:20:30.996577
10959,28462,563,1,4565,3.99,2007-04-08 03:40:54.996577
10960,28463,563,2,4629,6.99,2007-04-08 06:59:52.996577
10961,28464,563,2,4711,2.99,2007-04-08 10:35:24.996577
10962,28465,563,2,4776,5.99,2007-04-08 14:12:46.996577
10963,28466,563,2,4808,3.99,2007-04-08 15:31:15.996577
10964,28467,563,2,4825,4.99,2007-04-08 16:11:27.996577
10965,28468,563,1,4883,0.99,2007-04-08 18:15:24.996577
10966,28469,563,1,5406,0.99,2007-04-09 18:41:49.996577
10967,28470,563,2,6326,2.99,2007-04-11 17:35:21.996577
10968,28471,563,2,7612,0.99,2007-04-27 22:40:21.996577
10969,28472,563,1,8262,1.99,2007-04-28 23:39:44.996577
10970,28473,563,1,8610,5.99,2007-04-29 11:53:28.996577
10971,28474,563,2,8632,6.99,2007-04-29 12:39:51.996577
10972,28475,563,2,8812,7.99,2007-04-29 20:16:06.996577
10973,28476,564,1,4196,2.99,2007-04-07 09:34:59.996577
10974,28477,564,2,4385,0.99,2007-04-07 19:17:04.996577
10975,28478,564,1,6973,2.99,2007-04-26 23:00:30.996577
10976,28479,564,2,7470,10.99,2007-04-27 17:29:29.996577
10977,28480,564,2,8426,4.99,2007-04-29 05:36:14.996577
10978,28481,564,1,8874,0.99,2007-04-29 22:43:11.996577
10979,28482,564,2,9063,3.99,2007-04-30 05:53:00.996577
10980,28483,564,2,9929,2.99,2007-04-30 13:45:50.996577
10981,28484,564,1,10129,6.99,2007-04-30 20:10:01.996577
10982,28485,565,2,3470,0.99,2007-04-05 21:17:50.996577
10983,28486,565,1,3838,2.99,2007-04-06 14:58:09.996577
10984,28487,565,1,4413,2.99,2007-04-07 20:28:30.996577
10985,28488,565,2,5020,0.99,2007-04-09 00:36:22.996577
10986,28489,565,1,5124,4.99,2007-04-09 05:53:45.996577
10987,28490,565,1,6264,2.99,2007-04-11 14:11:01.996577
10988,28491,565,1,6627,2.99,2007-04-12 07:45:12.996577
10989,28492,565,1,6699,0.99,2007-04-12 11:13:47.996577
10990,28493,565,2,7242,5.99,2007-04-27 08:54:17.996577
10991,28494,565,1,9628,2.99,2007-04-30 03:19:37.996577
10992,28495,565,1,10025,5.99,2007-04-30 16:57:35.996577
10993,28496,566,2,3663,4.99,2007-04-06 06:44:13.996577
10994,28497,566,1,3943,0.99,2007-04-06 19:50:43.996577
10995,28498,566,1,3998,3.99,2007-04-06 22:17:46.996577
10996,28499,566,1,5079,9.99,2007-04-09 03:49:06.996577
10997,28500,566,2,6365,2.99,2007-04-11 19:46:06.996577
10998,28501,566,1,7677,2.99,2007-04-28 01:25:03.996577
10999,28502,566,2,7941,0.99,2007-04-28 11:15:46.996577
11000,28503,566,2,8118,2.99,2007-04-28 17:50:48.996577
11001,28504,566,1,8157,6.99,2007-04-28 19:35:11.996577
11002,28505,566,1,8257,2.99,2007-04-28 23:31:46.996577
11003,28506,566,2,8305,1.99,2007-04-29 01:37:13.996577
11004,28507,566,2,8660,6.99,2007-04-29 13:55:25.996577
11005,28508,566,1,8710,0.99,2007-04-29 15:54:29.996577
11006,28509,566,1,8797,4.99,2007-04-29 19:39:03.996577
11007,28510,566,2,9101,4.99,2007-04-30 07:15:39.996577
11008,28511,566,2,9470,4.99,2007-04-30 21:29:57.996577
11009,28512,566,1,9688,3.99,2007-04-30 05:24:34.996577
11010,28513,566,2,9915,2.99,2007-04-30 13:20:52.996577
11011,28514,567,1,3769,5.99,2007-04-06 11:39:59.996577
11012,28515,567,2,4457,0.99,2007-04-07 22:14:04.996577
11013,28516,567,2,4576,0.99,2007-04-08 04:19:45.996577
11014,28517,567,1,4949,4.99,2007-04-08 21:25:36.996577
11015,28518,567,2,6358,2.99,2007-04-11 19:31:38.996577
11016,28519,567,2,6551,0.99,2007-04-12 03:32:09.996577
11017,28520,567,2,7340,2.99,2007-04-27 12:46:36.996577
11018,28521,567,1,8201,2.99,2007-04-28 21:39:14.996577
11019,28522,567,1,8629,2.99,2007-04-29 12:35:01.996577
11020,28523,567,1,9279,7.99,2007-04-30 13:43:47.996577
11021,28524,567,1,9475,6.99,2007-04-30 21:34:59.996577
11022,28525,568,1,4322,2.99,2007-04-07 16:23:03.996577
11023,28526,568,2,5332,2.99,2007-04-09 15:27:49.996577
11024,28527,568,1,5622,0.99,2007-04-10 04:08:03.996577
11025,28528,568,1,5776,4.99,2007-04-10 12:03:48.996577
11026,28529,568,2,7068,2.99,2007-04-27 02:26:16.996577
11027,28530,568,2,8185,0.99,2007-04-28 20:52:15.996577
11028,28531,568,2,9583,6.99,2007-04-30 01:33:47.996577
11029,28532,568,1,9738,0.99,2007-04-30 07:32:40.996577
11030,28533,569,1,4204,5.99,2007-04-07 09:52:44.996577
11031,28534,569,2,5003,0.99,2007-04-08 23:47:29.996577
11032,28535,569,2,6046,5.99,2007-04-11 01:50:15.996577
11033,28536,569,1,8910,2.99,2007-04-29 23:58:14.996577
11034,28537,569,2,9220,1.99,2007-04-30 11:45:53.996577
11035,28538,569,1,9399,4.99,2007-04-30 18:43:16.996577
11036,28539,569,2,9960,1.99,2007-04-30 14:34:18.996577
11037,28540,569,2,10192,2.99,2007-04-30 23:01:26.996577
11038,28541,570,2,3984,0.99,2007-04-06 21:51:02.996577
11039,28542,570,1,4069,0.99,2007-04-07 03:03:32.996577
11040,28543,570,1,4698,0.99,2007-04-08 09:47:57.996577
11041,28544,570,2,5638,4.99,2007-04-10 05:01:15.996577
11042,28545,570,1,6253,4.99,2007-04-11 13:35:45.996577
11043,28546,570,1,6556,0.99,2007-04-12 03:38:42.996577
11044,28547,570,2,7174,4.99,2007-04-27 06:29:02.996577
11045,28548,570,2,8735,4.99,2007-04-29 16:57:20.996577
11046,28549,570,1,9385,7.99,2007-04-30 17:54:15.996577
11047,28550,570,1,9398,0.99,2007-04-30 18:37:26.996577
11048,28551,570,2,9432,2.99,2007-04-30 19:54:44.996577
11049,28552,570,1,9766,4.99,2007-04-30 08:14:55.996577
11050,28553,570,1,10004,0.99,2007-04-30 16:19:49.996577
11051,28554,570,2,10168,2.99,2007-04-30 21:53:50.996577
11052,28555,571,2,3616,2.99,2007-04-06 04:20:39.996577
11053,28556,571,1,4162,4.99,2007-04-07 07:45:52.996577
11054,28557,571,2,5789,4.99,2007-04-10 12:39:52.996577
11055,28558,571,2,6676,8.99,2007-04-12 10:22:06.996577
11056,28559,571,1,6792,8.99,2007-04-12 15:05:54.996577
11057,28560,571,1,8084,5.99,2007-04-28 16:40:24.996577
11058,28561,571,1,8638,4.99,2007-04-29 12:58:49.996577
11059,28562,571,2,9300,1.99,2007-04-30 15:01:38.996577
11060,28563,571,1,9408,4.99,2007-04-30 19:00:35.996577
11061,28564,572,1,4601,2.99,2007-04-08 05:17:36.996577
11062,28565,572,1,5595,4.99,2007-04-10 03:02:11.996577
11063,28566,572,1,5713,6.99,2007-04-10 09:14:41.996577
11064,28567,572,2,6108,2.99,2007-04-11 05:47:50.996577
11065,28568,572,1,7161,4.99,2007-04-27 05:54:58.996577
11066,28569,572,1,7345,4.99,2007-04-27 12:58:19.996577
11067,28570,572,2,7713,6.99,2007-04-28 03:00:40.996577
11068,28571,572,2,8342,0.99,2007-04-29 03:13:31.996577
11069,28572,572,1,8432,0.99,2007-04-29 05:41:59.996577
11070,28573,572,1,9081,3.99,2007-04-30 06:38:24.996577
11071,28574,572,2,9950,5.99,2007-04-30 14:18:48.996577
11072,28575,572,2,10204,4.99,2007-04-30 23:16:05.996577
11073,28576,573,2,3768,0.99,2007-04-06 11:35:56.996577
11074,28577,573,1,3930,2.99,2007-04-06 19:22:33.996577
11075,28578,573,2,4023,4.99,2007-04-07 00:23:51.996577
11076,28579,573,1,4085,0.99,2007-04-07 03:54:05.996577
11077,28580,573,1,4609,0.99,2007-04-08 05:50:55.996577
11078,28581,573,1,4770,2.99,2007-04-08 13:58:12.996577
11079,28582,573,1,5036,5.99,2007-04-09 01:27:07.996577
11080,28583,573,2,5522,9.99,2007-04-10 00:14:55.996577
11081,28584,573,2,5903,2.99,2007-04-10 19:07:30.996577
11082,28585,573,1,6693,7.99,2007-04-12 11:05:26.996577
11083,28586,573,1,8400,4.99,2007-04-29 04:52:22.996577
11084,28587,573,2,9837,10.99,2007-04-30 10:42:45.996577
11085,28588,573,2,9846,4.99,2007-04-30 10:58:38.996577
11086,28589,573,2,9963,2.99,2007-04-30 14:45:12.996577
11087,28590,573,2,9971,5.99,2007-04-30 15:10:42.996577
11088,28591,574,1,3583,7.99,2007-04-06 02:39:09.996577
11089,28592,574,1,4004,4.99,2007-04-06 22:49:17.996577
11090,28593,574,1,4212,4.99,2007-04-07 10:21:40.996577
11091,28594,574,2,4890,2.99,2007-04-08 18:34:04.996577
11092,28595,574,2,5010,4.99,2007-04-09 00:01:49.996577
11093,28596,574,1,5076,3.99,2007-04-09 03:41:48.996577
11094,28597,574,1,5077,3.99,2007-04-09 03:46:27.996577
11095,28598,574,1,5640,2.99,2007-04-10 05:06:26.996577
11096,28599,574,1,6523,2.99,2007-04-12 02:42:45.996577
11097,28600,574,1,7093,1.99,2007-04-27 03:15:26.996577
11098,28601,574,1,7134,2.99,2007-04-27 05:01:32.996577
11099,28602,574,1,7964,2.99,2007-04-28 12:18:24.996577
11100,28603,574,1,8303,4.99,2007-04-29 01:34:22.996577
11101,28604,574,1,9589,7.99,2007-04-30 01:41:55.996577
11102,28605,574,1,9759,3.99,2007-04-30 07:54:23.996577
11103,28606,575,1,3558,6.99,2007-04-06 01:17:32.996577
11104,28607,575,2,5875,8.99,2007-04-10 17:35:13.996577
11105,28608,575,2,6907,2.99,2007-04-12 20:32:15.996577
11106,28609,575,1,7083,0.99,2007-04-27 02:57:05.996577
11107,28610,575,1,7139,2.99,2007-04-27 05:20:47.996577
11108,28611,575,2,8711,2.99,2007-04-29 15:55:41.996577
11109,28612,575,2,8904,0.99,2007-04-29 23:36:59.996577
11110,28613,575,2,8989,4.99,2007-04-30 03:07:45.996577
11111,28614,575,1,9733,4.99,2007-04-30 07:26:01.996577
11112,28615,576,1,3877,4.99,2007-04-06 16:50:36.996577
11113,28616,576,2,3889,0.99,2007-04-06 17:24:51.996577
11114,28617,576,2,3934,4.99,2007-04-06 19:35:49.996577
11115,28618,576,1,4514,4.99,2007-04-08 01:09:51.996577
11116,28619,576,2,5597,3.99,2007-04-10 03:16:23.996577
11117,28620,576,1,5934,4.99,2007-04-10 20:36:25.996577
11118,28621,576,2,7319,1.99,2007-04-27 11:59:51.996577
11119,28622,576,1,7605,3.99,2007-04-27 22:25:27.996577
11120,28623,576,1,8907,4.99,2007-04-29 23:53:29.996577
11121,28624,576,1,9133,5.99,2007-04-30 08:27:26.996577
11122,28625,576,2,9548,5.99,2007-04-30 00:22:45.996577
11123,28626,576,2,9620,8.99,2007-04-30 02:47:44.996577
11124,28627,576,2,9962,0.99,2007-04-30 14:39:02.996577
11125,28628,576,1,9979,2.99,2007-04-30 15:28:33.996577
11126,28629,576,1,10000,2.99,2007-04-30 16:09:31.996577
11127,28630,267,2,9403,4.99,2007-04-30 18:47:19.996577
11128,28631,577,2,3599,0.99,2007-04-06 03:45:02.996577
11129,28632,577,1,3785,7.99,2007-04-06 12:28:39.996577
11130,28633,577,1,4922,2.99,2007-04-08 20:12:26.996577
11131,28634,577,1,6500,2.99,2007-04-12 01:39:49.996577
11132,28635,577,2,6534,2.99,2007-04-12 03:08:09.996577
11133,28636,577,2,7197,0.99,2007-04-27 07:17:58.996577
11134,28637,577,1,7371,4.99,2007-04-27 13:47:08.996577
11135,28638,577,2,7876,8.99,2007-04-28 08:52:48.996577
11136,28639,577,1,8043,5.99,2007-04-28 15:14:10.996577
11137,28640,577,1,8060,6.99,2007-04-28 15:38:28.996577
11138,28641,577,2,8671,6.99,2007-04-29 14:18:03.996577
11139,28642,578,2,4496,4.99,2007-04-08 00:12:45.996577
11140,28643,578,1,5377,4.99,2007-04-09 17:32:56.996577
11141,28644,578,1,5445,0.99,2007-04-09 20:28:07.996577
11142,28645,578,2,5876,4.99,2007-04-10 17:35:41.996577
11143,28646,578,1,6784,4.99,2007-04-12 14:57:15.996577
11144,28647,578,1,6830,0.99,2007-04-12 17:11:21.996577
11145,28648,578,2,7059,5.99,2007-04-27 02:19:28.996577
11146,28649,578,1,8179,2.99,2007-04-28 20:33:39.996577
11147,28650,578,1,8218,2.99,2007-04-28 22:14:07.996577
11148,28651,578,2,9970,4.99,2007-04-30 15:06:50.996577
11149,28652,578,1,10029,6.99,2007-04-30 17:06:13.996577
11150,28653,578,2,10182,2.99,2007-04-30 22:36:27.996577
11151,28654,579,1,4619,9.99,2007-04-08 06:29:35.996577
11152,28655,579,1,4933,2.99,2007-04-08 20:46:55.996577
11153,28656,579,1,6304,4.99,2007-04-11 16:30:42.996577
11154,28657,579,2,6814,1.99,2007-04-12 16:40:24.996577
11155,28658,579,2,6824,6.99,2007-04-12 16:55:12.996577
11156,28659,579,2,6969,8.99,2007-04-26 22:52:20.996577
11157,28660,579,2,7221,2.99,2007-04-27 08:06:01.996577
11158,28661,579,1,8354,0.99,2007-04-29 03:24:52.996577
11159,28662,579,1,8876,0.99,2007-04-29 22:43:35.996577
11160,28663,579,1,8996,0.99,2007-04-30 03:21:49.996577
11161,28664,579,2,9349,9.99,2007-04-30 16:48:34.996577
11162,28665,579,2,9553,5.99,2007-04-30 00:35:00.996577
11163,28666,579,2,9976,2.99,2007-04-30 15:26:15.996577
11164,28667,579,2,9997,4.99,2007-04-30 16:05:56.996577
11165,28668,580,2,3571,1.99,2007-04-06 02:00:57.996577
11166,28669,580,2,3867,1.99,2007-04-06 16:20:45.996577
11167,28670,580,2,4169,1.99,2007-04-07 08:07:44.996577
11168,28671,580,2,4590,3.99,2007-04-08 04:56:14.996577
11169,28672,580,1,5937,6.99,2007-04-10 20:44:34.996577
11170,28673,580,1,6089,2.99,2007-04-11 04:14:25.996577
11171,28674,580,2,6170,2.99,2007-04-11 08:57:47.996577
11172,28675,580,1,7620,0.99,2007-04-27 22:55:43.996577
11173,28676,580,2,8784,4.99,2007-04-29 19:04:03.996577
11174,28677,580,1,8839,3.99,2007-04-29 21:21:00.996577
11175,28678,580,1,9199,0.99,2007-04-30 11:06:26.996577
11176,28679,580,1,9239,3.99,2007-04-30 12:19:18.996577
11177,28680,580,1,9460,5.99,2007-04-30 20:54:05.996577
11178,28681,580,2,9604,4.99,2007-04-30 02:15:38.996577
11179,28682,580,2,9865,0.99,2007-04-30 11:39:11.996577
11180,28683,581,2,4210,2.99,2007-04-07 10:04:46.996577
11181,28684,581,2,4244,2.99,2007-04-07 12:10:24.996577
11182,28685,581,1,4338,4.99,2007-04-07 17:08:22.996577
11183,28686,581,2,4613,0.99,2007-04-08 06:13:15.996577
11184,28687,581,1,4669,5.99,2007-04-08 08:41:34.996577
11185,28688,581,1,4815,8.99,2007-04-08 15:41:17.996577
11186,28689,581,1,4833,1.99,2007-04-08 16:36:01.996577
11187,28690,581,1,5516,4.99,2007-04-09 23:42:18.996577
11188,28691,581,1,5707,4.99,2007-04-10 08:54:40.996577
11189,28692,581,2,5812,2.99,2007-04-10 13:56:22.996577
11190,28693,581,2,7048,7.99,2007-04-27 02:00:14.996577
11191,28694,581,1,7783,2.99,2007-04-28 05:43:09.996577
11192,28695,581,1,9278,2.99,2007-04-30 13:43:45.996577
11193,28696,581,1,9449,1.99,2007-04-30 20:31:00.996577
11194,28697,582,1,3767,0.99,2007-04-06 11:35:53.996577
11195,28698,582,2,6629,5.99,2007-04-12 07:47:01.996577
11196,28699,582,2,7126,4.99,2007-04-27 04:41:39.996577
11197,28700,582,2,7311,6.99,2007-04-27 11:31:20.996577
11198,28701,582,2,7412,5.99,2007-04-27 15:13:00.996577
11199,28702,582,1,7575,2.99,2007-04-27 21:22:18.996577
11200,28703,582,2,8308,5.99,2007-04-29 01:50:41.996577
11201,28704,582,1,8554,2.99,2007-04-29 09:44:55.996577
11202,28705,582,1,8778,6.99,2007-04-29 18:42:51.996577
11203,28706,582,1,9768,9.99,2007-04-30 08:17:07.996577
11204,28707,583,1,3779,2.99,2007-04-06 12:15:02.996577
11205,28708,583,1,3842,4.99,2007-04-06 15:02:58.996577
11206,28709,583,2,3991,9.99,2007-04-06 22:02:07.996577
11207,28710,583,1,4464,4.99,2007-04-07 22:35:44.996577
11208,28711,583,1,5462,0.99,2007-04-09 21:25:19.996577
11209,28712,583,1,5478,5.99,2007-04-09 22:13:41.996577
11210,28713,583,2,5747,7.99,2007-04-10 10:43:59.996577
11211,28714,583,2,6684,6.99,2007-04-12 10:43:08.996577
11212,28715,583,1,7401,5.99,2007-04-27 14:46:21.996577
11213,28716,583,2,8568,7.99,2007-04-29 10:06:48.996577
11214,28717,583,1,9550,7.99,2007-04-30 00:26:00.996577
11215,28718,583,2,9808,1.99,2007-04-30 09:45:48.996577
11216,28719,584,2,3741,2.99,2007-04-06 10:28:44.996577
11217,28720,584,2,3895,7.99,2007-04-06 17:32:50.996577
11218,28721,584,1,4410,0.99,2007-04-07 20:16:42.996577
11219,28722,584,1,4977,0.99,2007-04-08 22:44:16.996577
11220,28723,584,2,6954,0.99,2007-04-26 22:23:39.996577
11221,28724,584,1,7186,2.99,2007-04-27 06:54:38.996577
11222,28725,584,1,7372,4.99,2007-04-27 13:47:08.996577
11223,28726,584,1,7659,4.99,2007-04-28 00:38:11.996577
11224,28727,584,2,8879,4.99,2007-04-29 22:44:28.996577
11225,28728,584,2,9451,3.99,2007-04-30 20:38:43.996577
11226,28729,584,1,9719,5.99,2007-04-30 06:53:39.996577
11227,28730,584,2,10073,2.99,2007-04-30 18:21:41.996577
11228,28731,585,2,4156,4.99,2007-04-07 07:32:17.996577
11229,28732,585,2,4579,4.99,2007-04-08 04:30:22.996577
11230,28733,585,1,4684,9.99,2007-04-08 09:09:32.996577
11231,28734,585,2,5284,2.99,2007-04-09 13:36:47.996577
11232,28735,585,2,5950,4.99,2007-04-10 21:42:11.996577
11233,28736,585,2,6733,6.99,2007-04-12 12:32:27.996577
11234,28737,585,1,7131,2.99,2007-04-27 04:53:32.996577
11235,28738,585,1,7384,4.99,2007-04-27 14:18:11.996577
11236,28739,585,2,7409,4.99,2007-04-27 15:06:50.996577
11237,28740,585,2,8353,2.99,2007-04-29 03:20:36.996577
11238,28741,585,2,9407,8.99,2007-04-30 18:53:50.996577
11239,28742,585,1,9590,3.99,2007-04-30 01:45:42.996577
11240,28743,585,1,9860,6.99,2007-04-30 11:31:50.996577
11241,28744,586,2,3487,6.99,2007-04-05 21:59:02.996577
11242,28745,586,2,3733,4.99,2007-04-06 10:02:21.996577
11243,28746,586,2,5382,2.99,2007-04-09 17:41:23.996577
11244,28747,586,1,6679,2.99,2007-04-12 10:29:33.996577
11245,28748,586,2,9786,2.99,2007-04-30 08:53:47.996577
11246,28749,586,2,9896,2.99,2007-04-30 12:38:14.996577
11247,28750,587,2,3562,2.99,2007-04-06 01:23:02.996577
11248,28751,587,2,3969,0.99,2007-04-06 21:16:25.996577
11249,28752,587,2,5243,3.99,2007-04-09 11:50:34.996577
11250,28753,587,1,6639,0.99,2007-04-12 08:29:10.996577
11251,28754,587,2,6665,6.99,2007-04-12 09:57:40.996577
11252,28755,587,1,7501,8.99,2007-04-27 18:45:25.996577
11253,28756,587,2,8776,5.99,2007-04-29 18:35:32.996577
11254,28757,587,2,9720,6.99,2007-04-30 06:53:47.996577
11255,28758,587,2,9785,4.99,2007-04-30 08:50:41.996577
11256,28759,587,2,9909,5.99,2007-04-30 13:12:00.996577
11257,28760,588,1,3628,4.99,2007-04-06 04:48:09.996577
11258,28761,588,1,4101,0.99,2007-04-07 04:53:37.996577
11259,28762,588,2,4207,5.99,2007-04-07 10:01:11.996577
11260,28763,588,2,5203,2.99,2007-04-09 09:22:25.996577
11261,28764,588,1,5335,4.99,2007-04-09 15:29:15.996577
11262,28765,588,1,6368,4.99,2007-04-11 19:47:27.996577
11263,28766,588,2,7377,2.99,2007-04-27 13:59:54.996577
11264,28767,588,2,7903,2.99,2007-04-28 09:49:02.996577
11265,28768,588,1,8421,4.99,2007-04-29 05:29:13.996577
11266,28769,588,1,8429,2.99,2007-04-29 05:40:15.996577
11267,28770,588,2,8519,2.99,2007-04-29 08:38:09.996577
11268,28771,588,1,8769,2.99,2007-04-29 18:13:59.996577
11269,28772,588,2,9326,2.99,2007-04-30 15:58:29.996577
11270,28773,588,2,9370,4.99,2007-04-30 17:25:55.996577
11271,28774,589,2,4986,2.99,2007-04-08 23:12:59.996577
11272,28775,589,1,5951,0.99,2007-04-10 21:42:55.996577
11273,28776,589,2,6177,4.99,2007-04-11 09:22:15.996577
11274,28777,589,2,6247,3.99,2007-04-11 13:28:31.996577
11275,28778,589,2,7250,0.99,2007-04-27 09:12:35.996577
11276,28779,589,2,7431,3.99,2007-04-27 15:55:53.996577
11277,28780,589,2,7948,9.99,2007-04-28 11:34:42.996577
11278,28781,589,2,8056,0.99,2007-04-28 15:32:41.996577
11279,28782,589,1,8374,3.99,2007-04-29 03:52:28.996577
11280,28783,589,1,9153,4.99,2007-04-30 09:26:42.996577
11281,28784,590,2,4685,4.99,2007-04-08 09:13:39.996577
11282,28785,590,1,4710,2.99,2007-04-08 10:33:19.996577
11283,28786,590,2,4722,4.99,2007-04-08 11:10:53.996577
11284,28787,590,1,5165,0.99,2007-04-09 07:37:19.996577
11285,28788,590,1,5529,2.99,2007-04-10 00:39:39.996577
11286,28789,590,1,5991,4.99,2007-04-10 23:32:04.996577
11287,28790,590,2,6232,4.99,2007-04-11 12:36:53.996577
11288,28791,590,2,6492,4.99,2007-04-12 00:57:06.996577
11289,28792,590,1,7010,4.99,2007-04-27 00:24:27.996577
11290,28793,590,2,7665,2.99,2007-04-28 00:56:56.996577
11291,28794,590,1,8195,5.99,2007-04-28 21:21:24.996577
11292,28795,590,1,8801,4.99,2007-04-29 19:53:48.996577
11293,28796,590,2,9126,0.99,2007-04-30 08:12:41.996577
11294,28797,590,1,9884,4.99,2007-04-30 12:24:50.996577
11295,28798,591,1,3636,0.99,2007-04-06 05:32:18.996577
11296,28799,591,2,4383,11.99,2007-04-07 19:14:17.996577
11297,28800,591,1,4581,6.99,2007-04-08 04:33:32.996577
11298,28801,591,1,5704,5.99,2007-04-10 08:34:55.996577
11299,28802,591,1,5759,6.99,2007-04-10 11:11:48.996577
11300,28803,591,1,7118,8.99,2007-04-27 04:22:16.996577
11301,28804,591,1,7212,2.99,2007-04-27 07:49:48.996577
11302,28805,591,2,7511,4.99,2007-04-27 19:07:06.996577
11303,28806,591,1,7549,3.99,2007-04-27 20:21:47.996577
11304,28807,591,2,7741,0.99,2007-04-28 03:54:21.996577
11305,28808,591,1,7997,4.99,2007-04-28 13:30:51.996577
11306,28809,591,1,8149,3.99,2007-04-28 19:16:38.996577
11307,28810,591,2,8666,5.99,2007-04-29 14:08:04.996577
11308,28811,591,2,8819,4.99,2007-04-29 20:42:52.996577
11309,28812,591,1,9684,0.99,2007-04-30 05:16:59.996577
11310,28813,592,2,3560,2.99,2007-04-06 01:20:03.996577
11311,28814,592,1,3973,11.99,2007-04-06 21:26:57.996577
11312,28815,592,1,4129,1.99,2007-04-07 06:05:29.996577
11313,28816,592,1,4145,9.99,2007-04-07 06:55:05.996577
11314,28817,592,1,4460,0.99,2007-04-07 22:18:40.996577
11315,28818,592,1,4518,2.99,2007-04-08 01:17:02.996577
